VideoGameID,Title,Publisher,Year,Availability,Inventory,Genre
V1820,High School Musical 3: Senior Year DANCE!,Disney Interactive Studios,2008,Available,10,Action/Adventure
V1821,The Last Guardian,Sony Interactive Entertainment,2016,Available,12,Action/Adventure
V1823,Mega Man Battle Network 3 Blue / White Version,Capcom,2003,Available,12,Action/Adventure
V1825,Dark Souls II,Namco Bandai Games,2015,Available,1,Action/Adventure
V1826,Pirates of the Caribbean: The Curse of the Black Pearl,TDK Mediactive,2003,Available,14,Action/Adventure
V1827,WWE 2K16,Take-Two Interactive,2015,Available,3,Action/Adventure
V1828,Transformers,Atari,2004,Available,8,Action/Adventure
V1830,EA Playground,Electronic Arts,2007,Available,8,Action/Adventure
V1831,LEGO Battles,Warner Bros. Interactive,2009,Available,3,Action/Adventure
V1832,Gold's Gym: Cardio Workout,Ubisoft,2009,Available,10,Action/Adventure
V1833,Midnight Club 3: DUB Edition (America weekly sales),Rockstar Games,2005,Available,8,Action/Adventure
V1834,Borderlands: The Handsome Collection,2K Games,2015,Available,10,Action/Adventure
V1835,Champions of Norrath,Sony Online Entertainment,2004,Available,15,Action/Adventure
V1836,Project CARS,Bandai Namco Games,2015,Available,2,Action/Adventure
V1837,Yakuman,Nintendo,1989,Available,11,Action/Adventure
V1838,Imagine: Wedding Designer,Ubisoft,2008,Available,6,Action/Adventure
V1840,Army Men 3D,3DO,1999,Available,8,Action/Adventure
V1842,Twisted Metal 4,989 Studios,1999,Available,2,Action/Adventure
V1843,Manhunt,Rockstar Games,2003,Available,1,Action/Adventure
V1844,Fez,Trapdoor,2013,Available,4,Action/Adventure
V1845,Pillars of Eternity,Paradox Interactive,2015,Available,4,Action/Adventure
V1846,Silent Hill 2,Konami,2001,Available,9,Action/Adventure
V1847,Guitar Hero: Aerosmith,Activision,2008,Available,15,Action/Adventure
V1848,The Sims 2: Nightlife,Electronic Arts,2005,Available,6,Simulation
V1849,Castlevania: Symphony of the Night,Konami,1997,Available,1,Action/Adventure
V1851,Road Rash,Electronic Arts,1995,Available,6,Action/Adventure
V1852,Atlantis,Imagic,1982,Available,13,Action/Adventure
V1853,NBA 2K9,2K Sports,2008,Available,7,Sports
V1854,WWE '12,THQ,2011,Available,10,Action/Adventure
V1856,Hogan's Alley,Nintendo,1985,Available,11,Action/Adventure
V1857,Mario Golf: Toadstool Tour,Nintendo,2003,Available,6,Platformer/Racing
V1859,Jillian Michaels' Fitness Ultimatum 2009,Majesco,2008,Available,4,Action/Adventure
V1861,.hack//Infection Part 1,Bandai,2003,Available,7,Action/Adventure
V1862,EA Sports Active 2,Electronic Arts,2010,Available,9,Sports
V1865,Jet Li: Rise to Honor,Sony Computer Entertainment,2004,Available,14,Action/Adventure
V1866,Battle Arena Toshinden,Sony Computer Entertainment,1995,Available,7,Action/Adventure
V1867,Rockstar Games presents Table Tennis,Rockstar Games,2007,Available,10,Action/Adventure
V1868,Devil Dice,THQ,1998,Available,8,Action/Adventure
V1869,LEGO Harry Potter: Years 5-7,Warner Bros. Interactive,2011,Available,13,Action/Adventure
V1870,Brian Lara Cricket,Codemasters,1998,Available,2,Action/Adventure
V1871,Championship Manager 03/04,Eidos Interactive,2003,Available,8,Action/Adventure
V1873,Pikmin 3,Nintendo,2013,Available,2,Action/Adventure
V1874,Pokemon Mystery Dungeon: Rescue Team DX,Nintendo,2020,Available,3,RPG
V1875,Tomb Raider: Underworld,Eidos Interactive,2008,Available,14,Adventure
V1876,Wheel of Fortune,Hasbro Interactive,1998,Available,7,Action/Adventure
V1877,Football Manager 2011,Sega,2010,Available,7,Action/Adventure
V1878,SOCOM: U.S. Navy SEALs Confrontation,Sony Computer Entertainment,2008,Available,1,Action/Adventure
V1881,Assassin's Creed: Bloodlines,Ubisoft,2009,Available,9,Action/Adventure
V1882,NBA Live 2001,EA Sports,2000,Available,7,Sports
V1883,Persona 4 Golden,Atlus,2012,Available,5,Action/Adventure
V1885,Combat,Atari,1977,Available,15,Action/Adventure
V1886,Dead or Alive 4,Tecmo,2005,Available,11,Action/Adventure
V1887,Dragon Ball: Daimaou Fukkatsu,Bandai,1988,Available,12,Action/Adventure
V1888,Gegege no Kitarou 2: Youkai Gundan no Chousen,Bandai,1987,Available,5,Action/Adventure
V1889,Pok??Park Wii: Pikachu's Adventure,Nintendo,2010,Available,4,Adventure
V1890,Resident Evil Zero,Capcom,2002,Available,4,Action/Adventure
V1891,Reel Fishing,Natsume,1998,Available,10,Action/Adventure
V1894,Black,Electronic Arts,2006,Available,4,Action/Adventure
V1895,RollerCoaster Tycoon 2,Atari,2002,Available,8,Action/Adventure
V1896,FIFA Street (2012),EA Sports,2012,Available,6,Sports
V1897,Ratatouille,THQ,2007,Available,3,Action/Adventure
V1898,Winter Sports: The Ultimate Challenge,Conspiracy Entertainment,2007,Available,12,Sports
V1899,Lara Croft Tomb Raider: The Angel of Darkness,Eidos Interactive,2003,Available,4,Adventure
V1900,Cars 2,Disney Interactive Studios,2011,Available,3,Action/Adventure
V1902,Road Rash 3D,Electronic Arts,1998,Available,2,Action/Adventure
V1903,Ratchet: Deadlocked,Sony Computer Entertainment,2005,Available,10,Action/Adventure
V1904,Baldur's Gate: Dark Alliance,VU Games,2001,Available,3,Action/Adventure
V1905,Oddworld: Abe's Oddysee,GT Interactive,1997,Available,1,Action/Adventure
V1906,LEGO The Lord of the Rings,Warner Bros. Interactive Entertainment,2012,Available,6,Action/Adventure
V1907,Ridge Racer V,Namco,2000,Available,14,Action/Adventure
V1909,WWE SmackDown vs. Raw 2009,THQ,2008,Available,7,Action/Adventure
V1911,Naruto Shippuden: Ultimate Ninja Storm 3,Namco Bandai Games,2013,Available,7,Action/Adventure
V1912,Tetris 2,Nintendo,1993,Available,2,Puzzle
V1915,Transformers: Autobots / Decepticons,Activision,2007,Available,1,Action/Adventure
V1918,Frogger: The Great Quest,Konami,2001,Available,15,Action/Adventure
V1920,Driv3r,Atari,2004,Available,1,Action/Adventure
V1922,Disney's Tarzan / Disney's Aladdin in Nasira's Revenge / Disney's The Emperor's New Groove Action Game,Sony Computer Entertainment,2003,Available,12,Action/Adventure
V1923,2010 FIFA World Cup South Africa,EA Sports,2010,Available,3,Sports
V1924,Aliens vs Predator,Sega,2010,Available,15,Action/Adventure
V1925,Spongebob Squarepants: Battle for Bikini Bottom,THQ,2003,Available,2,Action/Adventure
V1926,Vigilante 8,Activision,1998,Available,11,Action/Adventure
V1927,Castlevania,Konami,1987,Available,5,Action/Adventure
V1928,Kirby Tilt 'n' Tumble,Nintendo,2001,Available,12,Action/Adventure
V1929,Donkey Kong Country 2,Nintendo,2004,Available,6,Action/Adventure
V1932,Intelligent Qube,Sony Computer Entertainment,1997,Available,6,Action/Adventure
V1933,Game & Watch Gallery 2,Nintendo,1998,Available,2,Action/Adventure
V1934,Game & Watch Gallery 3,Nintendo,1999,Available,1,Action/Adventure
V1935,Kirby: Mass Attack,Nintendo,2011,Available,10,Action/Adventure
V1937,WWE 2K17,2K Games,2016,Available,9,Action/Adventure
V1938,Parfait: Chocolat Second Style,Alchemist,2006,Available,6,Action/Adventure
V1939,NBA Live 99,EA Sports,1998,Available,15,Sports
V1941,Slime Rancher,Monomi Park,2017,Available,1,Action/Adventure
V1943,WCW Mayhem,Electronic Arts,1999,Available,6,Action/Adventure
V1944,NBA 2K2,Sega,2002,Available,13,Sports
V1945,NASCAR Thunder 2003,EA Sports,2002,Available,5,Action/Adventure
V1946,Cars,THQ,2006,Available,1,Action/Adventure
V1947,Fuzion Frenzy,Microsoft,2001,Available,2,Action/Adventure
V1949,Guitar Hero Live,Activision,2015,Available,4,Action/Adventure
V1950,Medal of Honor: Airborne,Electronic Arts,2007,Available,6,Action/Adventure
V1951,Bayonetta,Sega,2010,Available,1,Action/Adventure
V1953,Sly Cooper and the Thievius Raccoonus,Sony Computer Entertainment,2002,Available,15,Action/Adventure
V1954,Star Wars Episode 1: Jedi Power Battles,LucasArts,2000,Available,5,Action/Adventure
V1955,Super Monkey Ball: Banana Blitz,Sega,2006,Available,4,Action/Adventure
V1956,The Magical Quest starring Mickey Mouse (all region sales),Capcom,1992,Available,12,Action/Adventure
V1959,Shrek / Shrek 2 2-in-1 Gameboy Advance Video,Majesco,2007,Available,5,Action/Adventure
V1960,Boom Blox,Electronic Arts,2008,Available,11,Action/Adventure
V1963,Test Drive 4,Accolade,1997,Available,9,Action/Adventure
V1964,The Sims 2: Castaway,Electronic Arts,2007,Available,6,Simulation
V1965,World Soccer Winning Eleven 9 (JP & Others sales),Konami,2006,Available,14,Action/Adventure
V1966,The Lord of the Rings: The Fellowship of the Ring,Black Label Games,2002,Available,13,Action/Adventure
V1967,ATV Offroad Fury 3,Sony Computer Entertainment,2004,Available,5,Action/Adventure
V1968,F1 2011,Codemasters,2011,Available,6,Action/Adventure
V1969,Metal Gear Solid V: Ground Zeroes,Konami Digital Entertainment,2014,Available,9,Action/Adventure
V1970,Minecraft: Story Mode,Mojang,2015,Available,12,Action/Adventure
V1972,Dino Crisis 2,Capcom,2000,Available,11,Action/Adventure
V1973,Disney's Chip 'n Dale: Rescue Rangers,Capcom,1990,Available,12,Action/Adventure
V1974,Dragon Ball Z: Budokai Tenkaichi 3,Atari,2007,Available,7,Action/Adventure
V1975,Dragon Ball Z: La Legende Saien,Bandai,1994,Available,6,Action/Adventure
V1976,Final Fantasy,Nintendo,1990,Available,13,RPG
V1977,Final Fantasy IV,Square Enix,2008,Available,2,RPG
V1978,Ganbare Goemon! Karakuri Douchuu,Konami,1986,Available,9,Sports
V1979,Kingdom Hearts HD II.5 ReMIX,Square Enix,2014,Available,1,Action/Adventure
V1980,NFL 2K,Sega,1999,Available,8,Action/Adventure
V1981,Ninja Gaiden,Tecmo,2004,Available,9,Action/Adventure
V1982,Parasite Eve II,Square EA,2000,Available,5,Action/Adventure
V1983,Resident Evil Director's Cut: Dual Shock Edition,Capcom,1998,Available,10,Action/Adventure
V1984,Shenmue,Sega,2000,Available,3,Action/Adventure
V1985,SolarStriker,Nintendo,1990,Available,2,Action/Adventure
V1986,Sonic and the Black Knight,Sega,2009,Available,15,Action/Adventure
V1987,Sonic Rush Adventure,Sega,2007,Available,7,Adventure
V1988,TwinBee,Konami,1986,Available,13,Action/Adventure
V1989,WWE 2K14,2K Sports,2013,Available,13,Action/Adventure
V1991,NHL 2002,EA Sports,2001,Available,1,Action/Adventure
V1992,Shadow of the Colossus,Sony Interactive Entertainment,2018,Available,14,Action/Adventure
V1993,God of War: Ghost of Sparta,Sony Computer Entertainment,2010,Available,3,Action/Adventure
V1994,Nuclear Strike,Electronic Arts,1997,Available,15,Action/Adventure
V1997,SpongeBob SquarePants: Revenge of the Flying Dutchman,THQ,2002,Available,8,Action/Adventure
V1999,Scarface: The World is Yours,Sierra Entertainment,2006,Available,3,Action/Adventure
V2000,Metal Gear Solid: Portable Ops,Konami,2006,Available,12,Action/Adventure
